ID,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1270.0,44.0, Local-gov,409505.0,,13.0,, Protective-serv, Not-in-family, White, Male,0.0,,40.0, United-States,
,47.0,,200734.0, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, Black, Female,0.0,0.0,45.0, United-States, <=50K
1272.0,27.0,,115831.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,,40.0, United-States,
1273.0,28.0,,150296.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, White,,,,80.0, United-States, <=50K
1274.0,25.0, Private,323545.0,,9.0,, Tech-support, Not-in-family, Black, Female,,0.0,40.0, United-States, <=50K
1275.0,20.0, Private,232577.0,,10.0, Never-married,,, White, Female,,,40.0, United-States, <=50K
1276.0,51.0, Local-gov,152754.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White,,0.0,,40.0, United-States, >50K
1277.0,46.0,,129007.0, Bachelors,, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,40.0, United-States, >50K
,67.0,,171584.0, Bachelors,13.0, Married-civ-spouse,,, White,,6514.0,0.0,7.0, United-States,
1279.0,47.0, Private,386136.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White,,0.0,0.0,35.0, United-States, <=50K
,42.0, Private,342865.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,,0.0,40.0, United-States,
1281.0,, Private,186785.0, HS-grad,, Never-married, Sales, Not-in-family, White, Male,,1876.0,50.0, United-States, <=50K
1282.0,42.0,,158926.0, Assoc-acdm,12.0, Divorced,, Unmarried, Asian-Pac-Islander,,0.0,0.0,40.0, Philippines, >50K
1283.0,65.0, ?,, HS-grad,9.0, Married-civ-spouse,, Husband,,,,,40.0, United-States, >50K
1284.0,21.0, Private,164019.0,,10.0, Never-married, Farming-fishing, Own-child, Black,,0.0,0.0,10.0, United-States, <=50K
1285.0,50.0, Private,88926.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical,, White,,5178.0,,40.0, United-States,
,46.0,,188861.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband,, Male,0.0,0.0,40.0, United-States,
1287.0,47.0,,, Bachelors,13.0, Married-civ-spouse,, Husband, White,,15024.0,,50.0, United-States, >50K
1288.0,57.0, Private,182062.0,,, Married-civ-spouse, Other-service, Husband, White,,0.0,0.0,40.0, United-States, <=50K
1289.0,37.0, Private,37238.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White,,,,45.0, United-States, <=50K
1290.0,50.0, Private,421132.0,,9.0, Married-civ-spouse,,,, Male,0.0,0.0,40.0, United-States, <=50K
1291.0,58.0, ?,, 12th,8.0, Married-civ-spouse, ?, Husband, White, Male,0.0,,40.0, United-States, <=50K
1292.0,63.0, Self-emp-not-inc,, 1st-4th,2.0, Widowed, Other-service, Unmarried,,,,,30.0, El-Salvador, <=50K
1293.0,, Private,278403.0, HS-grad,9.0, Married-civ-spouse,, Husband,,,,0.0,65.0, United-States,
1294.0,46.0, Private,279661.0, Masters,14.0, Married-civ-spouse, Prof-specialty,,, Male,0.0,,35.0, United-States, <=50K
,36.0, Private,, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White,,0.0,0.0,40.0, United-States, <=50K
1296.0,26.0, Private,280093.0, 5th-6th,3.0,, Craft-repair,, White, Male,,1628.0,50.0, United-States, <=50K
1297.0,21.0, Private,,,10.0, Never-married,,, White, Male,0.0,,57.0, United-States, <=50K
,41.0, Private,265266.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,,0.0,40.0, United-States,
1299.0,44.0,,34935.0, Some-college,10.0, Never-married,, Own-child, Black,,0.0,0.0,40.0, United-States,
1300.0,, Private,58222.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband,, Male,,0.0,40.0, United-States, <=50K
1301.0,29.0,,, Some-college,10.0, Never-married, Armed-Forces, Not-in-family, Black, Male,,0.0,60.0, United-States,
,29.0,,419721.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,,40.0, Japan,
1303.0,58.0,,186791.0, Some-college,10.0,, Transport-moving, Wife, White,,0.0,0.0,40.0, United-States, >50K
1304.0,36.0, Self-emp-not-inc,180686.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White,,0.0,,50.0, United-States, <=50K
,30.0, Private,209103.0, Assoc-voc,11.0,, Exec-managerial, Husband, White,,0.0,0.0,48.0, United-States, <=50K
1306.0,37.0,,32668.0,,13.0,,, Husband, White,,0.0,,43.0, United-States,
1307.0,29.0, Private,256956.0,,11.0, Never-married, Machine-op-inspct, Not-in-family, White,,0.0,,40.0, United-States, <=50K
1308.0,26.0, Private,202203.0,,, Never-married,, Own-child,, Female,0.0,0.0,40.0, Mexico, <=50K
1309.0,43.0, Private,85995.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,,0.0,45.0, United-States, <=50K
1310.0,49.0, Private,125421.0,,9.0, Married-civ-spouse, Craft-repair,, White, Female,,0.0,40.0, United-States,
,45.0, Federal-gov,,,13.0, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,40.0, United-States, <=50K
,28.0,,192932.0, Bachelors,, Never-married, Prof-specialty, Not-in-family, White,,0.0,,40.0, United-States, <=50K
1313.0,20.0, ?,244689.0,,10.0,, ?, Not-in-family, White, Female,,,25.0, United-States,
1314.0,51.0, Private,179646.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White,,0.0,0.0,40.0, United-States, <=50K
1315.0,32.0,,509350.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners,, White, Male,0.0,,50.0, Canada,
,,,96279.0,,9.0, Never-married,, Own-child, White, Female,0.0,,40.0, United-States, <=50K
,35.0, Private,119098.0, Doctorate,16.0,,,, White,,,0.0,40.0, United-States,
1318.0,,,327120.0, Assoc-acdm,12.0, Never-married,, Not-in-family, White, Male,0.0,,55.0, United-States,
,41.0, State-gov,144928.0, Bachelors,13.0,,, Husband,,,0.0,0.0,40.0, United-States,
,48.0, Private,55237.0,,13.0,, Craft-repair, Husband, White, Male,0.0,,45.0, United-States, >50K
1321.0,61.0, Local-gov,101265.0,,9.0, Widowed,, Unmarried, White,,,0.0,35.0, United-States, <=50K
1322.0,,,114874.0,,10.0, Never-married, Adm-clerical, Own-child, White, Male,,,30.0, United-States,
,27.0,,190525.0,,9.0, Never-married,, Not-in-family, White, Male,0.0,0.0,50.0, United-States,
1324.0,55.0,,121912.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White,,0.0,,24.0, United-States, >50K
1325.0,39.0, Private,83893.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
1326.0,17.0, ?,, 10th,6.0, Never-married, ?, Own-child, White,,0.0,0.0,20.0, United-States, <=50K
1327.0,47.0,,256522.0,,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,,0.0,40.0, ?, <=50K
,52.0, Private,168381.0, HS-grad,9.0, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, India, >50K
1329.0,24.0, Private,293579.0, HS-grad,9.0, Never-married, Sales,, Black, Female,,,20.0, United-States, <=50K
1330.0,, Private,285290.0, 11th,7.0, Never-married,, Unmarried, Black,,0.0,0.0,40.0, United-States,
,25.0, Private,, HS-grad,9.0,,, Other-relative,,,0.0,0.0,40.0, United-States, <=50K
1332.0,20.0, Private,,,, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,,40.0, United-States, <=50K
1333.0,23.0, Private,275244.0, HS-grad,9.0, Never-married,, Not-in-family, Black,,,,35.0, United-States,
1334.0,, Private,265099.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband,, Male,0.0,0.0,60.0, United-States,
1335.0,51.0, Private,146767.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White,,0.0,,40.0, United-States,
,33.0,,40681.0,,10.0, Never-married,, Not-in-family, White, Female,,0.0,16.0, United-States, <=50K
,39.0, Private,174938.0,,, Never-married, Prof-specialty, Not-in-family, White,,0.0,,40.0, United-States, <=50K
,, Private,,,9.0, Married-civ-spouse,,, White,,0.0,,40.0, United-States,
,,,269708.0, Bachelors,13.0, Divorced, Tech-support,, White, Female,2329.0,0.0,16.0, United-States,
,38.0,,34180.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,0.0,,40.0, United-States, <=50K
1341.0,28.0,,,,15.0, Never-married, Prof-specialty, Unmarried, White,,0.0,0.0,40.0, United-States,
,57.0, Private,89392.0, Masters,14.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,,40.0, United-States,
1343.0,47.0, Private,46857.0,,10.0, Divorced,, Not-in-family, White,,,0.0,40.0, United-States,
,59.0, State-gov,105363.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,,40.0, United-States, <=50K
,26.0,,, HS-grad,9.0, Never-married, Sales, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
,, Private,184117.0, Bachelors,13.0, Never-married,, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
,61.0, Self-emp-inc,134768.0,,13.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0, Germany, >50K
,17.0,,, 11th,7.0,,, Own-child, White,,0.0,0.0,30.0, United-States, <=50K
1349.0,36.0, Private,153078.0, Bachelors,13.0,, Exec-managerial,, Asian-Pac-Islander,,0.0,0.0,60.0, ?, >50K
,62.0, ?,, 7th-8th,4.0, Married-civ-spouse,, Husband, White, Male,,0.0,50.0, United-States,
1351.0,34.0, Private,467108.0, Some-college,10.0,, Prof-specialty, Not-in-family, White,,0.0,,50.0, United-States, >50K
,32.0,,199765.0, Bachelors,13.0, Married-civ-spouse,, Husband, White,,7688.0,,50.0, United-States, >50K
1353.0,42.0, Private,, HS-grad,9.0, Separated, Sales,, White, Female,0.0,0.0,40.0, United-States, <=50K
,39.0,,, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, United-States, <=50K
1355.0,58.0, Private,132606.0, 5th-6th,3.0,, Machine-op-inspct, Not-in-family, Black,,0.0,,40.0, United-States, <=50K
1356.0,61.0, Self-emp-not-inc,30073.0, HS-grad,9.0,, Farming-fishing,, White, Male,0.0,,60.0, United-States, >50K
,, Private,155190.0, 10th,, Never-married, Craft-repair, Other-relative, Black, Male,0.0,0.0,55.0, United-States,
1358.0,31.0, Private,42900.0, Bachelors,13.0, Never-married,, Not-in-family, White, Male,0.0,0.0,37.0, United-States, <=50K
,, Private,, HS-grad,9.0, Never-married, Sales, Not-in-family, White,,,,50.0, United-States,
1360.0,23.0,,181820.0,,10.0, Never-married,, Own-child, White, Male,,,40.0, United-States, <=50K
1361.0,33.0,,105974.0, HS-grad,, Never-married,, Not-in-family, White,,0.0,0.0,41.0, United-States, <=50K
,52.0, Private,146378.0, HS-grad,9.0,, Craft-repair, Husband, White, Male,0.0,,40.0, United-States, >50K
1363.0,22.0, Private,103440.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,,0.0,24.0, United-States, <=50K
,51.0, Private,203435.0,,10.0,,,,,,0.0,,40.0, Italy,
1365.0,31.0,,168312.0, Assoc-voc,11.0, Never-married,, Not-in-family, White, Female,,,40.0, United-States,
1366.0,,,257764.0,,9.0, Divorced, Exec-managerial, Unmarried, White,,,0.0,40.0, United-States, <=50K
1367.0,49.0, Private,171301.0, HS-grad,9.0,, Machine-op-inspct, Wife, Black,,0.0,0.0,40.0, United-States,
1368.0,53.0, Federal-gov,225339.0,,10.0, Widowed, Adm-clerical, Not-in-family, Black,,,,40.0, United-States, <=50K
1369.0,, Private,152234.0,,9.0, Married-civ-spouse,, Husband,,,99999.0,,40.0, Japan,
1370.0,20.0, Private,444554.0,,6.0,, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
,,,403788.0,,12.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
1372.0,61.0, ?,, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,6.0, United-States, <=50K
1373.0,43.0,,221550.0,,14.0, Never-married,,, White, Female,0.0,,30.0, Poland,
,46.0,,98929.0,,13.0,,,, White, Male,,,52.0, United-States, <=50K
1375.0,43.0,,169203.0,,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,,35.0, United-States,
1376.0,41.0, Private,, HS-grad,9.0, Divorced,, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
,44.0, Self-emp-not-inc,230684.0, HS-grad,9.0, Married-civ-spouse, Transport-moving,, White,,0.0,0.0,55.0, United-States,
1378.0,54.0, Private,449257.0, HS-grad,,,, Husband, White, Male,0.0,,40.0, United-States,
,65.0, Private,198766.0, Masters,14.0, Married-civ-spouse,, Husband, White,,,,40.0, United-States,
,32.0,,97429.0, Bachelors,,, Exec-managerial,, White, Female,0.0,0.0,40.0, Canada,
1381.0,25.0, Private,208999.0, Some-college,10.0, Separated, Adm-clerical, Own-child, White,,0.0,,40.0, United-States, <=50K
1382.0,23.0, Private,37072.0,,13.0, Never-married, Sales,, White,,0.0,0.0,50.0, United-States, <=50K
1383.0,25.0, Local-gov,163101.0,,13.0,,, Not-in-family, White, Male,0.0,0.0,45.0, United-States,
1384.0,19.0, Private,119075.0,,10.0, Never-married, Handlers-cleaners, Own-child, White,,0.0,0.0,50.0, United-States, <=50K
,37.0, Self-emp-not-inc,137314.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,,60.0, United-States, <=50K
1386.0,45.0,,127303.0, Some-college,10.0, Never-married,, Own-child, White,,,,45.0, United-States, <=50K
1387.0,37.0, Private,349116.0, HS-grad,9.0, Never-married,,, Black,,0.0,0.0,44.0, United-States,
1388.0,40.0, Self-emp-not-inc,266324.0,,10.0, Divorced, Exec-managerial, Other-relative, White,,0.0,1564.0,70.0, Iran, >50K
1389.0,19.0,,194095.0,,10.0, Never-married,, Own-child, White,,0.0,,40.0, United-States,
1390.0,17.0, Private,, 11th,7.0,, Other-service, Own-child, White,,0.0,,5.0, United-States, <=50K
,27.0, Private,29904.0, Bachelors,13.0, Never-married,,, White,,0.0,,40.0, United-States,
1392.0,40.0,,289403.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair,, Black,,0.0,,40.0, ?, >50K
,59.0, Private,,,9.0, Divorced, Sales,, White, Female,0.0,1762.0,30.0, United-States, <=50K
1394.0,19.0,,, HS-grad,9.0, Never-married,, Unmarried, Black, Female,0.0,,40.0, United-States, <=50K
1395.0,43.0, Private,, 10th,, Never-married,, Not-in-family, Black,,,,40.0, United-States,
,, Private,230624.0, 10th,6.0, Never-married,, Unmarried, White, Male,0.0,,40.0, United-States, >50K
1397.0,,,398212.0, HS-grad,9.0, Married-civ-spouse,, Husband, Black, Male,5013.0,0.0,40.0, United-States,
1398.0,54.0, Self-emp-not-inc,114758.0, Masters,14.0,,, Husband, White,,0.0,0.0,50.0, United-States, <=50K
,,,246519.0,,6.0, Married-civ-spouse, Handlers-cleaners, Husband, White,,2105.0,0.0,45.0, United-States,
1400.0,50.0, Private,137815.0,,9.0, Married-civ-spouse,,, White, Male,0.0,,60.0, United-States,
1401.0,40.0,,260696.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,,40.0, United-States,
,55.0, Private,325007.0,,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,,25.0, United-States,
1403.0,50.0,,,,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
1404.0,31.0, Private,66815.0, HS-grad,, Married-civ-spouse, Craft-repair, Husband, White,,0.0,,50.0, United-States, <=50K
,42.0, ?,51795.0, HS-grad,9.0, Divorced,, Unmarried, Black, Female,0.0,,32.0, United-States,
1406.0,24.0,,,,,, Other-service, Husband, White, Male,,,45.0, United-States, >50K
1407.0,30.0, Private,30226.0, 11th,, Divorced, Sales, Own-child, White, Male,,0.0,40.0, United-States, <=50K
,39.0, Local-gov,352628.0,,12.0,, Craft-repair,, White, Female,,,50.0, United-States, >50K
,37.0, Private,,,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,,50.0, United-States, <=50K
,33.0, Private,130021.0,,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,,40.0, United-States,
1411.0,48.0, Private,329778.0,,9.0,, Other-service, Unmarried, White,,,,40.0, United-States,
,43.0,,196945.0,,9.0, Married-civ-spouse, Other-service,, Asian-Pac-Islander, Male,0.0,,78.0, Thailand, <=50K
,39.0, Private,24342.0,,13.0, Married-civ-spouse, Prof-specialty, Husband, White,,0.0,0.0,40.0, United-States,
1414.0,53.0,,34368.0,,10.0, Married-civ-spouse,, Husband, White, Male,,,45.0, United-States,
1415.0,52.0,,,,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
1416.0,28.0,,, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander,,,0.0,20.0, United-States, <=50K
1417.0,32.0,,86723.0, HS-grad,, Never-married, Other-service, Not-in-family, White,,,,52.0, United-States, <=50K
1418.0,31.0, Private,179186.0,,13.0, Married-civ-spouse, Sales,, Black,,0.0,,, United-States, >50K
1419.0,31.0, Private,127610.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White,,,,40.0, United-States,
1420.0,47.0, Private,115070.0,,10.0, Never-married,, Not-in-family, White,,,0.0,40.0, United-States, <=50K
1421.0,,,172582.0,,10.0, Never-married,,, White,,0.0,,50.0, United-States, <=50K
1422.0,40.0, Private,256202.0, Assoc-voc,11.0, Married-civ-spouse, Handlers-cleaners,, Black, Male,0.0,0.0,40.0, United-States,
1423.0,40.0,,202872.0,,12.0,,, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K
1424.0,41.0,,184102.0,,7.0, Divorced,, Not-in-family, White,,0.0,0.0,40.0, United-States,
,53.0, Federal-gov,130703.0, HS-grad,9.0,, Adm-clerical,, Black, Male,0.0,,40.0, United-States, <=50K
,46.0, Private,, 11th,7.0, Divorced,,, Amer-Indian-Eskimo, Male,,0.0,43.0, Germany,
1427.0,45.0, Self-emp-inc,36228.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,4386.0,0.0,35.0, United-States, >50K
1428.0,39.0, Private,297847.0,,5.0, Married-civ-spouse, Other-service, Wife, Black,,,,34.0, United-States, <=50K
1429.0,19.0, Private,213644.0, HS-grad,9.0, Never-married,, Not-in-family, White,,0.0,,40.0, United-States, <=50K
1430.0,57.0, Private,173796.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,,,40.0, United-States, >50K
,49.0,,,,11.0, Married-civ-spouse,, Wife, White, Female,0.0,0.0,40.0, Peru, <=50K
1432.0,59.0,,296253.0, HS-grad,9.0,,, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
1433.0,32.0, Private,180871.0, Assoc-voc,11.0,, Sales, Not-in-family, White, Male,,0.0,50.0, United-States,
,18.0,,169882.0, Some-college,10.0, Never-married,, Own-child, White, Female,594.0,,15.0, United-States,
1435.0,35.0, State-gov,, Some-college,10.0,,,, Black, Male,0.0,,40.0, United-States,
1436.0,,,,,,, Transport-moving, Wife, White, Female,0.0,,40.0, United-States,
,28.0, Private,441620.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,43.0, Mexico,
,36.0,,218542.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, White,,0.0,0.0,40.0, United-States, >50K
,41.0, Self-emp-not-inc,, Masters,14.0,,, Unmarried, White,,0.0,,35.0, United-States,
,,,, HS-grad,9.0, Married-civ-spouse, Sales, Husband,, Male,0.0,0.0,40.0, United-States,
1441.0,, Self-emp-inc,175339.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,60.0, United-States, <=50K
,61.0,,347089.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,,16.0, United-States, <=50K
1443.0,36.0,,336595.0,,9.0,,, Husband, White,,0.0,,50.0, United-States,
1444.0,38.0, Private,27997.0, Assoc-voc,11.0, Divorced, Craft-repair, Not-in-family, White,,,0.0,40.0,,
1445.0,56.0, Self-emp-not-inc,145574.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,,60.0, United-States, >50K
,50.0, Private,30447.0, Assoc-voc,11.0, Married-civ-spouse, Transport-moving, Husband,, Male,,0.0,45.0, United-States,
,45.0, Self-emp-not-inc,256866.0,,10.0,,, Husband, White, Male,,0.0,40.0, United-States, <=50K
1448.0,44.0, Self-emp-not-inc,120837.0,,,,, Husband, White, Male,,0.0,66.0, United-States, <=50K
,51.0, Private,185283.0, Some-college,10.0, Married-civ-spouse, Exec-managerial,, White,,0.0,,45.0, United-States, >50K
,44.0,,229466.0, Some-college,10.0,, Exec-managerial,, White, Male,0.0,0.0,50.0, United-States,
,25.0, Private,, HS-grad,9.0, Divorced,, Not-in-family, White,,0.0,0.0,50.0, United-States, <=50K
,60.0, Private,185749.0,,7.0,, Transport-moving, Unmarried, Black,,,,40.0, United-States,
,17.0, ?,333100.0, 10th,, Never-married,, Own-child, White,,1055.0,,30.0, United-States, <=50K
1454.0,,,125892.0, Masters,14.0, Married-civ-spouse,, Husband, White,,0.0,0.0,50.0, United-States, >50K
1455.0,46.0,,563883.0, HS-grad,9.0,,, Husband,, Male,0.0,0.0,60.0, United-States,
1456.0,56.0,,311249.0, HS-grad,, Widowed, Adm-clerical, Unmarried, Black, Female,,0.0,38.0, United-States,
,25.0,,221757.0, HS-grad,, Divorced, Craft-repair, Not-in-family,, Male,3325.0,0.0,45.0, United-States, <=50K
,22.0,,310152.0,,10.0, Never-married,,, White, Male,,0.0,40.0, United-States, <=50K
