age,education,marital-status,relationship,sex,income
61,,Married-civ-spouse,Husband,Male,<=50K
47,,Divorced,,Female,>50K
52,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
30,HS-grad,Divorced,,,
43,,Married-civ-spouse,Husband,,>50K
35,Some-college,Married-civ-spouse,Husband,Male,<=50K
17,12th,Never-married,,Male,
42,HS-grad,,Husband,Male,
26,Some-college,Married-spouse-absent,Other-relative,,
,,,Husband,Male,<=50K
66,,Married-civ-spouse,Husband,Male,>50K
30,HS-grad,Married-civ-spouse,Husband,,>50K
46,Some-college,,,,<=50K
,Some-college,Married-civ-spouse,Wife,,
57,HS-grad,Never-married,,Female,
25,,,Own-child,Male,
21,Some-college,Never-married,Own-child,Female,
37,HS-grad,Divorced,Not-in-family,,
45,,Divorced,Not-in-family,Female,
61,Doctorate,Widowed,Not-in-family,,<=50K
39,HS-grad,,Own-child,Male,<=50K
42,HS-grad,,Wife,,<=50K
20,HS-grad,Never-married,Own-child,Female,<=50K
23,HS-grad,Never-married,Own-child,Male,
25,Bachelors,Never-married,,Male,
47,,Never-married,Own-child,Female,
24,HS-grad,,Own-child,,<=50K
20,Some-college,Never-married,Own-child,Female,
35,HS-grad,Never-married,Not-in-family,,
44,HS-grad,Married-civ-spouse,,,
47,Some-college,Married-civ-spouse,Husband,,<=50K
28,11th,Separated,Unmarried,,
41,,Divorced,,Female,<=50K
31,HS-grad,Never-married,,,<=50K
27,Masters,Never-married,,Female,
47,,Married-civ-spouse,,Male,<=50K
44,HS-grad,Never-married,Not-in-family,,<=50K
61,Some-college,,,,<=50K
42,Some-college,Divorced,Other-relative,Female,<=50K
46,,Never-married,Not-in-family,Female,
46,Bachelors,Married-civ-spouse,Husband,Male,
54,,Widowed,,,
49,HS-grad,Widowed,Unmarried,Male,<=50K
56,Some-college,Widowed,Unmarried,Female,
52,,Divorced,,,<=50K
34,,Married-civ-spouse,Husband,,
25,HS-grad,Married-civ-spouse,Husband,Male,<=50K
18,11th,Never-married,Own-child,Female,<=50K
58,HS-grad,,Husband,,<=50K
31,Bachelors,Divorced,,Male,<=50K
29,,Married-civ-spouse,Husband,,<=50K
28,11th,Never-married,Not-in-family,Male,<=50K
30,Some-college,Never-married,Not-in-family,,<=50K
21,Some-college,Never-married,Own-child,Male,<=50K
44,Masters,Married-civ-spouse,Husband,Male,
75,,Widowed,Not-in-family,Female,
66,,Married-civ-spouse,,Male,<=50K
26,Some-college,,Husband,Male,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,
57,,Married-civ-spouse,Husband,,>50K
47,5th-6th,Married-civ-spouse,Husband,,>50K
41,HS-grad,Married-civ-spouse,Husband,,>50K
21,,,Not-in-family,Female,
,,Never-married,,Male,<=50K
61,,,Husband,,
47,,Married-civ-spouse,,Female,>50K
22,Some-college,Never-married,Own-child,Female,<=50K
47,HS-grad,,Husband,,<=50K
45,Bachelors,Married-civ-spouse,,Male,
32,Assoc-voc,Divorced,Unmarried,Male,<=50K
59,10th,Separated,Not-in-family,Female,<=50K
38,HS-grad,Married-civ-spouse,Husband,Male,
33,HS-grad,Separated,Own-child,,<=50K
41,,Married-civ-spouse,,,<=50K
51,9th,Married-civ-spouse,Husband,Male,<=50K
42,HS-grad,Married-civ-spouse,Husband,,
27,Bachelors,,,,
60,,,Husband,,<=50K
64,HS-grad,Divorced,Not-in-family,,<=50K
37,Assoc-acdm,,Husband,Male,
54,Bachelors,Married-civ-spouse,Husband,Male,
36,,,Wife,,
34,,Married-civ-spouse,Husband,Male,
41,Masters,Divorced,Unmarried,Male,
35,7th-8th,Married-civ-spouse,Husband,Male,
63,Masters,Married-civ-spouse,Husband,Male,>50K
46,HS-grad,Divorced,Other-relative,Male,<=50K
47,Masters,Divorced,Not-in-family,,<=50K
24,Bachelors,Never-married,Not-in-family,,
,,Never-married,Not-in-family,Male,<=50K
,Some-college,Widowed,Not-in-family,Female,<=50K
50,11th,Married-civ-spouse,,Male,
22,Some-college,Never-married,Not-in-family,Female,<=50K
48,12th,Separated,,,<=50K
30,9th,Married-civ-spouse,Other-relative,Male,<=50K
,Bachelors,Married-civ-spouse,,,
39,HS-grad,,Husband,Male,<=50K
49,Some-college,Married-civ-spouse,Husband,Male,>50K
25,Bachelors,,,,<=50K
50,,,Wife,Female,>50K
44,HS-grad,,Husband,Male,
65,Assoc-voc,Married-civ-spouse,Husband,,
28,,,Husband,Male,<=50K
55,Bachelors,Widowed,Unmarried,,
49,Bachelors,Never-married,,,
31,,Separated,Unmarried,,
,HS-grad,Married-civ-spouse,Wife,,
45,,Married-civ-spouse,Husband,,>50K
35,HS-grad,Never-married,Not-in-family,,<=50K
34,,Married-civ-spouse,Husband,Male,
49,HS-grad,Widowed,Not-in-family,Male,<=50K
39,,,,,<=50K
27,HS-grad,Never-married,,,<=50K
42,,Married-civ-spouse,Husband,Male,
60,5th-6th,Married-civ-spouse,Husband,Male,
64,HS-grad,Never-married,Not-in-family,,
33,Some-college,Married-civ-spouse,Husband,,>50K
23,Some-college,Never-married,Not-in-family,Female,<=50K
45,,Married-civ-spouse,Husband,Male,>50K
34,HS-grad,Never-married,Unmarried,,
53,,Divorced,Not-in-family,,
22,,,Not-in-family,Male,<=50K
57,HS-grad,Separated,Not-in-family,,<=50K
20,Some-college,Never-married,Own-child,,<=50K
,,Never-married,Own-child,Male,
31,11th,Never-married,Unmarried,,
23,Bachelors,Never-married,Not-in-family,Male,<=50K
,HS-grad,Separated,,Female,<=50K
32,,Separated,Not-in-family,,>50K
42,,Married-civ-spouse,Wife,,>50K
51,7th-8th,Married-civ-spouse,,Male,<=50K
59,Bachelors,Married-civ-spouse,Husband,,
36,Bachelors,,Own-child,,
45,,Never-married,Not-in-family,,<=50K
35,,,,Male,>50K
33,7th-8th,Married-civ-spouse,Husband,Male,<=50K
,Assoc-voc,Divorced,Unmarried,,<=50K
60,HS-grad,Married-civ-spouse,Wife,Female,>50K
37,Bachelors,Married-civ-spouse,Husband,,>50K
35,Some-college,,Unmarried,Female,
36,Some-college,Married-civ-spouse,Husband,Male,
38,Prof-school,,Husband,Male,>50K
54,,Married-civ-spouse,Husband,Male,
51,Assoc-voc,Married-civ-spouse,,Male,>50K
45,,Married-civ-spouse,Husband,,
63,,,,,<=50K
51,,,Husband,,
58,Masters,Divorced,Not-in-family,,<=50K
64,HS-grad,Divorced,Not-in-family,,<=50K
20,Some-college,Never-married,,Male,
44,Bachelors,Married-civ-spouse,Husband,Male,
39,Bachelors,Divorced,Unmarried,,<=50K
45,Some-college,Never-married,,,<=50K
44,,Married-civ-spouse,Husband,,
22,Some-college,Never-married,Not-in-family,Female,
63,HS-grad,,Husband,,
26,Assoc-voc,,Not-in-family,,
42,Bachelors,Married-civ-spouse,Husband,,<=50K
20,,Never-married,Own-child,,
29,Masters,Married-civ-spouse,,Male,
38,Bachelors,Never-married,,Male,<=50K
25,,Never-married,Own-child,,<=50K
27,,Married-civ-spouse,Other-relative,,
46,Assoc-voc,Divorced,Not-in-family,,<=50K
31,Some-college,Divorced,Not-in-family,,<=50K
24,Assoc-voc,Never-married,,,
43,,Married-civ-spouse,Husband,,>50K
,,,Own-child,Male,<=50K
32,HS-grad,,Unmarried,Female,<=50K
44,HS-grad,Married-civ-spouse,,,<=50K
40,,Married-civ-spouse,Husband,Male,
38,,Divorced,Unmarried,,<=50K
23,Assoc-voc,Never-married,Not-in-family,,
19,Some-college,Never-married,,Female,
,Some-college,,Husband,,<=50K
48,HS-grad,Married-civ-spouse,Husband,Male,
23,Some-college,Married-civ-spouse,Husband,Male,
47,Assoc-acdm,,Own-child,,<=50K
42,,,Husband,Male,
17,10th,Never-married,Other-relative,Female,<=50K
29,Prof-school,Never-married,Not-in-family,,<=50K
21,,Never-married,,Female,<=50K
18,11th,,,,
31,HS-grad,Married-civ-spouse,,,
27,Bachelors,Never-married,Unmarried,,<=50K
29,Doctorate,Never-married,,Male,
23,,Never-married,Not-in-family,Female,<=50K
,Masters,Married-civ-spouse,Husband,,
46,Bachelors,Married-civ-spouse,,Male,
34,,Married-civ-spouse,Other-relative,Female,<=50K
42,,Married-civ-spouse,Husband,,
18,HS-grad,Never-married,Own-child,,<=50K
46,,Divorced,Not-in-family,Male,<=50K
18,11th,Never-married,,,<=50K
,,,Husband,Male,
,HS-grad,Divorced,Unmarried,Female,<=50K
21,Assoc-voc,Never-married,Own-child,Male,<=50K
22,HS-grad,Never-married,Other-relative,Male,<=50K
31,Bachelors,Divorced,,,
41,HS-grad,Married-civ-spouse,Husband,Male,
25,Some-college,Separated,Unmarried,Female,
43,Bachelors,Divorced,Not-in-family,Male,<=50K
45,HS-grad,,Not-in-family,Female,
26,,Divorced,,Male,
,Some-college,Never-married,Not-in-family,,<=50K
45,Bachelors,Married-civ-spouse,Husband,,
30,,Married-civ-spouse,Wife,,>50K
42,,,Husband,,
,Some-college,Never-married,Own-child,,<=50K
53,Bachelors,,Husband,Male,>50K
,HS-grad,Widowed,Not-in-family,,
56,7th-8th,Widowed,Not-in-family,Male,<=50K
42,Some-college,Married-spouse-absent,,,>50K
26,Bachelors,Married-civ-spouse,Wife,Female,>50K
,Assoc-acdm,Never-married,Own-child,,
40,Bachelors,Married-civ-spouse,Wife,,<=50K
,,Widowed,Not-in-family,Male,<=50K
41,,Married-civ-spouse,Husband,Male,
58,,,Not-in-family,,
62,Masters,Married-civ-spouse,Husband,Male,>50K
65,Bachelors,,Husband,,
,Some-college,Never-married,,Male,<=50K
45,,Married-civ-spouse,Husband,Male,
22,HS-grad,Never-married,Own-child,,<=50K
23,Some-college,Never-married,Own-child,Male,<=50K
63,,Married-civ-spouse,,Male,>50K
39,Bachelors,Married-civ-spouse,Husband,Male,
37,Some-college,,Unmarried,,<=50K
25,Bachelors,Married-spouse-absent,Not-in-family,Male,<=50K
56,11th,Married-civ-spouse,Husband,Male,
32,Some-college,,Not-in-family,Male,
53,Some-college,Married-civ-spouse,Wife,,>50K
32,,Divorced,,Male,<=50K
23,,Married-civ-spouse,Husband,,
,,Separated,Not-in-family,,<=50K
51,,Married-civ-spouse,Husband,Male,>50K
19,Some-college,,Own-child,,<=50K
41,,Married-spouse-absent,Not-in-family,,<=50K
22,,Never-married,Own-child,Male,
23,HS-grad,Never-married,Own-child,,<=50K
36,,Married-civ-spouse,Husband,Male,>50K
27,,Divorced,Not-in-family,Female,<=50K
45,Assoc-voc,Married-civ-spouse,,Male,<=50K
23,,Never-married,Not-in-family,Male,
21,11th,Never-married,Unmarried,,
44,Masters,Married-civ-spouse,Husband,,
29,Bachelors,Married-civ-spouse,Husband,,
36,Assoc-voc,Married-civ-spouse,Husband,,<=50K
18,9th,Never-married,,Male,<=50K
,,Married-civ-spouse,Husband,,
25,Some-college,Never-married,Not-in-family,Male,
34,,Divorced,Not-in-family,Female,<=50K
,Bachelors,Never-married,Not-in-family,Female,
37,Bachelors,Married-civ-spouse,Husband,Male,
33,Bachelors,Married-civ-spouse,Husband,Male,<=50K
22,Some-college,Never-married,Own-child,,<=50K
28,,,Husband,,
22,Some-college,Separated,Own-child,,
47,,Married-civ-spouse,Husband,,>50K
67,11th,Married-civ-spouse,Husband,Male,
20,10th,Never-married,,Male,<=50K
34,Bachelors,Married-civ-spouse,Husband,,
26,Prof-school,Married-civ-spouse,,,>50K
36,,Married-civ-spouse,Husband,,>50K
28,HS-grad,,Own-child,Male,<=50K
22,HS-grad,Never-married,Own-child,,
47,,,Not-in-family,Female,<=50K
33,Assoc-voc,Never-married,,Male,
34,Masters,,Not-in-family,,>50K
25,,Never-married,Own-child,,<=50K
37,9th,Married-civ-spouse,Husband,,<=50K
36,,Married-civ-spouse,Husband,Male,
61,Bachelors,Separated,Not-in-family,Male,
74,9th,Married-civ-spouse,,Male,
57,Some-college,,Husband,,<=50K
,,Never-married,Not-in-family,Male,
20,HS-grad,Divorced,Not-in-family,Female,<=50K
43,HS-grad,Never-married,Not-in-family,Female,<=50K
54,HS-grad,Married-civ-spouse,,Male,
25,Some-college,Separated,Unmarried,,<=50K
42,Some-college,Divorced,Not-in-family,,<=50K
23,,,,,<=50K
17,11th,Never-married,Own-child,Male,<=50K
39,HS-grad,Never-married,,,
63,7th-8th,Married-spouse-absent,Unmarried,,
19,Some-college,Never-married,Own-child,Female,<=50K
56,Bachelors,,Husband,Male,
33,,Married-civ-spouse,,Male,>50K
37,,,Husband,,<=50K
27,,Married-civ-spouse,Husband,Male,<=50K
36,Bachelors,,Husband,,
30,,,,Male,>50K
22,Bachelors,Never-married,Not-in-family,Male,<=50K
35,Some-college,Married-civ-spouse,Husband,Male,
20,,Never-married,,,<=50K
18,Some-college,Never-married,,Female,<=50K
25,,Never-married,Not-in-family,Male,<=50K
53,Masters,Never-married,Not-in-family,Female,
21,Some-college,Never-married,Own-child,Female,
,HS-grad,Never-married,Own-child,,<=50K
34,HS-grad,,,,
32,Some-college,Never-married,Not-in-family,,<=50K
20,Some-college,,Own-child,Male,
70,7th-8th,Married-civ-spouse,,,
57,,,Husband,,>50K
54,Some-college,Married-civ-spouse,Husband,,<=50K
34,Assoc-voc,Married-civ-spouse,Husband,,<=50K
,Some-college,Married-civ-spouse,Husband,,>50K
42,,Married-civ-spouse,Wife,,<=50K
45,,Never-married,,,<=50K
27,Some-college,Never-married,Own-child,,<=50K
51,10th,Married-civ-spouse,Husband,Male,
,Some-college,Divorced,Unmarried,Female,<=50K
33,Some-college,Never-married,Own-child,Male,<=50K
50,Some-college,Never-married,Not-in-family,Male,
44,Bachelors,,,Male,
39,Masters,Married-civ-spouse,Husband,,>50K
,,Married-civ-spouse,Husband,Male,<=50K
24,,Never-married,Own-child,Female,
35,HS-grad,Never-married,Not-in-family,Male,<=50K
32,12th,Married-civ-spouse,Husband,,
66,Bachelors,Married-civ-spouse,Husband,,>50K
68,HS-grad,Widowed,Not-in-family,Female,<=50K
29,,Married-civ-spouse,Husband,Male,
24,Bachelors,Never-married,Not-in-family,,<=50K
61,9th,Married-civ-spouse,Husband,Male,<=50K
34,HS-grad,,Husband,Male,>50K
55,Prof-school,Married-civ-spouse,Husband,Male,>50K
20,,Never-married,Own-child,,
41,HS-grad,,,Female,
,HS-grad,Married-civ-spouse,Husband,Male,
60,,,Husband,Male,
,HS-grad,Married-civ-spouse,Husband,Male,
35,Prof-school,,,Male,
42,,Married-civ-spouse,Husband,Male,>50K
26,Bachelors,,Not-in-family,Male,<=50K
44,Some-college,Never-married,Unmarried,,<=50K
31,,,,Male,<=50K
39,HS-grad,Never-married,Not-in-family,Male,
20,Some-college,Never-married,Own-child,,
32,,Married-civ-spouse,Husband,,
32,HS-grad,Married-civ-spouse,Husband,,
61,,Married-civ-spouse,Husband,Male,
,Some-college,Divorced,Unmarried,,
23,Assoc-acdm,Never-married,Other-relative,,<=50K
19,,Never-married,Own-child,,
,Some-college,,Husband,Male,<=50K
35,5th-6th,Married-civ-spouse,Husband,Male,<=50K
29,HS-grad,Divorced,,Female,<=50K
29,HS-grad,Never-married,Not-in-family,Female,
25,10th,Separated,,,<=50K
46,Bachelors,Divorced,Not-in-family,Female,
35,,Never-married,,Female,
20,10th,Never-married,Not-in-family,,<=50K
24,HS-grad,Married-civ-spouse,,Female,<=50K
48,,,Unmarried,Female,
37,HS-grad,Divorced,Not-in-family,Female,
60,,Married-civ-spouse,Husband,Male,
39,,Married-civ-spouse,,Male,<=50K
29,Some-college,Separated,Unmarried,,
31,Assoc-voc,,Own-child,Male,
38,Assoc-voc,Married-civ-spouse,Husband,,>50K
26,Assoc-acdm,,Not-in-family,,
64,Bachelors,,Husband,Male,
46,Assoc-voc,,,Male,
69,HS-grad,Married-civ-spouse,Husband,Male,
39,,,Husband,,>50K
48,HS-grad,Divorced,Not-in-family,,<=50K
46,HS-grad,,Other-relative,Female,
42,,Divorced,Not-in-family,Male,<=50K
,,Married-civ-spouse,,,>50K
50,Masters,,Husband,Male,>50K
24,Bachelors,Never-married,,,<=50K
30,,Married-civ-spouse,Other-relative,Female,
39,Bachelors,,,,>50K
29,HS-grad,Married-civ-spouse,Husband,,<=50K
23,11th,Never-married,Own-child,Female,<=50K
,Assoc-voc,Never-married,,,<=50K
32,,Separated,Not-in-family,,
,Bachelors,Married-civ-spouse,,Male,<=50K
55,HS-grad,Separated,Unmarried,Male,
41,Some-college,Married-civ-spouse,Husband,Male,<=50K
44,Bachelors,,Husband,Male,>50K
18,11th,Never-married,Not-in-family,Male,<=50K
74,,Married-civ-spouse,Husband,,
40,,Married-civ-spouse,Husband,,>50K
27,HS-grad,,,Male,
75,9th,Married-civ-spouse,Husband,Male,<=50K
55,,,Not-in-family,Female,<=50K
52,,Married-civ-spouse,Husband,Male,<=50K
,Some-college,Divorced,Unmarried,,
36,,Divorced,,Male,
76,Some-college,Married-civ-spouse,Husband,,<=50K
26,HS-grad,Never-married,Own-child,,
18,11th,Never-married,Own-child,Male,<=50K
,,,Not-in-family,Male,<=50K
,Bachelors,Married-civ-spouse,,Male,
19,Some-college,Never-married,Own-child,Female,<=50K
,,,Husband,,>50K
57,Bachelors,,,,>50K
,,Never-married,Own-child,,<=50K
27,,,Not-in-family,,
31,Bachelors,Married-spouse-absent,,Male,<=50K
60,,Divorced,Not-in-family,,<=50K
52,HS-grad,Divorced,,Female,<=50K
61,7th-8th,Married-civ-spouse,,Male,<=50K
57,HS-grad,Widowed,Not-in-family,,>50K
19,Some-college,Never-married,Own-child,Male,<=50K
59,,Married-civ-spouse,Husband,Male,<=50K
34,HS-grad,Never-married,Not-in-family,Male,>50K
31,Assoc-acdm,Married-civ-spouse,Not-in-family,Male,>50K
,,Divorced,,,
70,Some-college,Never-married,Not-in-family,,<=50K
47,Bachelors,Married-civ-spouse,Husband,Male,>50K
47,HS-grad,Married-civ-spouse,Husband,Male,<=50K
29,Some-college,,Husband,Male,
27,11th,,Other-relative,,<=50K
25,12th,,Wife,Female,<=50K
51,Bachelors,Married-civ-spouse,Husband,,>50K
28,,Never-married,Own-child,Female,<=50K
35,,Married-civ-spouse,,,<=50K
36,Some-college,Married-civ-spouse,Husband,,
54,Masters,Never-married,Not-in-family,Female,
46,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
52,,Separated,Unmarried,Female,<=50K
65,7th-8th,Married-civ-spouse,Husband,,
43,,Divorced,Not-in-family,Male,
41,HS-grad,Divorced,Unmarried,,<=50K
34,,,Other-relative,,
47,Bachelors,Married-civ-spouse,,,
49,Masters,Never-married,Not-in-family,,>50K
21,Some-college,Never-married,,,
20,Some-college,,Not-in-family,,
18,,Never-married,Own-child,Male,
27,Some-college,,,Male,
,HS-grad,Married-civ-spouse,Husband,Male,<=50K
38,Some-college,Divorced,Unmarried,Female,<=50K
24,HS-grad,Never-married,Not-in-family,Male,
34,Some-college,Never-married,Not-in-family,Male,<=50K
47,HS-grad,,Husband,Male,
27,HS-grad,Separated,Unmarried,Female,
63,Assoc-voc,Widowed,Unmarried,,
34,Some-college,Married-civ-spouse,Husband,Male,
25,,Married-spouse-absent,Not-in-family,,
54,HS-grad,,Unmarried,Male,<=50K
19,Some-college,Never-married,Own-child,Female,<=50K
35,HS-grad,Divorced,Not-in-family,Female,
24,Some-college,,Husband,,
,Some-college,,Own-child,Female,
,Assoc-voc,Divorced,Not-in-family,,<=50K
43,Doctorate,,Not-in-family,Female,
20,,Never-married,Own-child,Female,<=50K
41,HS-grad,Married-civ-spouse,,Male,<=50K
51,,Married-civ-spouse,,Male,<=50K
27,HS-grad,Never-married,Unmarried,,<=50K
36,HS-grad,Married-civ-spouse,Husband,,<=50K
25,,Never-married,Own-child,Male,
55,Bachelors,,Husband,Male,>50K
22,Some-college,Never-married,Not-in-family,Female,<=50K
58,Doctorate,,Husband,,<=50K
43,Some-college,Married-civ-spouse,Wife,Female,<=50K
39,Assoc-voc,Married-civ-spouse,Wife,Female,
40,9th,Never-married,Unmarried,Female,<=50K
46,HS-grad,Divorced,,,
54,HS-grad,Never-married,Unmarried,,
19,Some-college,Never-married,Own-child,Male,
24,,Married-civ-spouse,Husband,,<=50K
53,HS-grad,Married-civ-spouse,Husband,,<=50K
24,,,Not-in-family,Male,
29,HS-grad,,Own-child,Male,
,,Married-civ-spouse,Husband,Male,
54,HS-grad,,Husband,,>50K
21,Some-college,Never-married,Not-in-family,Female,
34,,Separated,,Male,<=50K
56,11th,Divorced,,Female,
34,Bachelors,Married-civ-spouse,Husband,Male,>50K
19,,Never-married,Unmarried,,<=50K
32,,Married-civ-spouse,Husband,,
48,HS-grad,Divorced,Unmarried,Female,
67,Masters,Married-civ-spouse,Husband,Male,
47,,Married-civ-spouse,,Male,
52,HS-grad,,Husband,,>50K
40,,Married-spouse-absent,Unmarried,Female,<=50K
28,10th,Married-civ-spouse,Husband,Male,
41,,Married-civ-spouse,Husband,Male,>50K
57,1st-4th,Divorced,Unmarried,Male,
51,HS-grad,Divorced,Not-in-family,Female,
26,11th,Never-married,Not-in-family,Female,<=50K
36,Bachelors,,Husband,Male,<=50K
33,Some-college,,,,>50K
46,Bachelors,Married-civ-spouse,Husband,Male,
50,,Divorced,Other-relative,,<=50K
33,Some-college,,Not-in-family,,<=50K
77,HS-grad,Never-married,Not-in-family,,
39,Masters,Never-married,Not-in-family,Male,>50K
,HS-grad,Widowed,Unmarried,,
35,Assoc-acdm,Divorced,Unmarried,,
23,10th,Never-married,Own-child,,<=50K
37,Assoc-voc,Divorced,Not-in-family,Female,
41,,Married-civ-spouse,Husband,Male,>50K
60,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
32,Bachelors,Never-married,,,
56,,,Husband,,<=50K
45,Assoc-voc,Divorced,Unmarried,Female,<=50K
24,HS-grad,Divorced,Not-in-family,Female,>50K
18,10th,,Own-child,,<=50K
31,HS-grad,Married-civ-spouse,Husband,,
,Some-college,Never-married,Own-child,,<=50K
45,Bachelors,Married-civ-spouse,,,>50K
23,Some-college,Never-married,Not-in-family,Female,
45,Some-college,,Husband,Male,
18,,Never-married,Other-relative,,<=50K
25,,Married-civ-spouse,Husband,Male,
31,,,Husband,Male,
19,HS-grad,,Other-relative,,
41,,,Husband,Male,
74,Prof-school,Widowed,,Female,
27,5th-6th,,,,<=50K
23,HS-grad,,Not-in-family,,
31,Assoc-voc,Married-civ-spouse,Husband,,>50K
40,HS-grad,Married-civ-spouse,Husband,Male,
41,,Married-civ-spouse,,Male,
25,,Never-married,Not-in-family,Male,<=50K
,HS-grad,Married-civ-spouse,Husband,,<=50K
24,,Never-married,,,<=50K
